RM1912000.031272
Normal   20/01/2019 00:02:11 20/01/2019 00:03:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6
0001201 0020 0001201 0000 07
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2
1 0 1 01200 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.0758,1.0000,5.1368,58.0000,5.0917,0.0000,131.2000
5.0783,1.0000,5.1365,36.0000,5.0928,0.0000,136.0000
5.0777,4.0000,5.1356,56.0000,5.0944,0.0000,141.7600
5.0768,5.0000,5.1372,49.0000,5.0932,0.0000,134.4000
5.0763,3.0000,5.1353,40.0000,5.0922,0.0000,136.1600
5.0766,3.0000,5.1339,54.0000,5.0923,0.0000,136.6400
5.0762,2.0000,5.1365,42.0000,5.0926,0.0000,142.0800
5.0765,7.0000,5.1370,44.0000,5.0942,0.0000,133.4400
5.0762,5.0000,5.1346,43.0000,5.0930,0.0000,137.2800
5.0756,3.0000,5.1377,51.0000,5.0945,0.0000,132.4800
5.0755,2.0000,5.1353,35.0000,5.0923,0.0000,134.4000
5.0768,4.0000,5.1376,39.0000,5.0932,0.0000,136.1600
5.0769,1.0000,5.1384,44.0000,5.0932,0.0000,141.4400
5.0761,1.0000,5.1362,47.0000,5.0928,0.0000,134.8800
5.0773,2.0000,5.1371,38.0000,5.0925,0.0000,138.4000
5.0767,2.0000,5.1362,40.0000,5.0924,0.0000,131.2000
5.0776,2.0000,5.1351,43.0000,5.0938,0.0000,128.6400
5.0775,2.0000,5.1350,49.0000,5.0936,0.0000,132.8000
5.0763,1.0000,5.1375,40.0000,5.0932,0.0000,132.0000
5.0771,4.0000,5.1348,54.0000,5.0918,0.0000,135.8400
5.0768,2.0000,5.1358,64.0000,5.0925,0.0000,137.6000
5.0770,2.0000,5.1372,39.0000,5.0927,0.0000,134.7200
5.0756,1.0000,5.1347,47.0000,5.0936,0.0000,137.9200
5.0757,2.0000,5.1357,39.0000,5.0929,0.0000,133.9200
5.0763,2.0000,5.1368,42.0000,5.0937,0.0000,138.0800
5.0767,5.0000,5.1384,60.0000,5.0938,0.0000,136.1600
5.0761,1.0000,5.1382,37.0000,5.0929,0.0000,133.2800
5.0758,0.0000,5.1354,49.0000,5.0935,0.0000,137.9200
5.0773,3.0000,5.1381,43.0000,5.0938,0.0000,137.9200
5.0774,5.0000,5.1396,49.0000,5.0934,0.0000,136.1600
5.0751,3.0000,5.1349,44.0000,5.0929,0.0000,134.0800
5.0754,1.0000,5.1382,38.0000,5.0930,0.0000,136.4800
5.0759,3.0000,5.1377,41.0000,5.0935,0.0000,140.6400
5.0777,2.0000,5.1371,43.0000,5.0930,0.0000,136.1600
5.0773,2.0000,5.1409,34.0000,5.0934,0.0000,128.6400
5.0768,3.0000,5.1371,38.0000,5.0940,0.0000,132.6400
5.0761,3.0000,5.1376,39.0000,5.0935,0.0000,142.5600
5.0771,4.0000,5.1356,48.0000,5.0922,0.0000,134.2400
5.0768,0.0000,5.1370,46.0000,5.0924,0.0000,143.3600
5.0766,4.0000,5.1364,34.0000,5.0925,0.0000,137.1200
5.0775,2.0000,5.1360,30.0000,5.0925,0.0000,136.9600
5.0780,6.0000,5.1373,44.0000,5.0946,0.0000,138.7200
5.0765,1.0000,5.1357,41.0000,5.0936,0.0000,139.5200
5.0758,2.0000,5.1328,37.0000,5.0935,0.0000,133.7600
5.0764,1.0000,5.1341,33.0000,5.0928,0.0000,137.1200
5.0785,3.0000,5.1365,51.0000,5.0931,0.0000,140.0000
5.0764,4.0000,5.1367,45.0000,5.0938,0.0000,139.3600
5.0749,0.0000,5.1364,48.0000,5.0920,0.0000,135.3600
5.0756,1.0000,5.1344,52.0000,5.0933,0.0000,137.4400
5.0771,1.0000,5.1338,41.0000,5.0929,0.0000,139.8400
5.0777,5.0000,5.1365,49.0000,5.0928,0.0000,137.9200
5.0763,5.0000,5.1358,55.0000,5.0926,0.0000,140.9600
5.0748,2.0000,5.1366,45.0000,5.0926,0.0000,146.5600
5.0760,2.0000,5.1361,40.0000,5.0932,0.0000,141.9200
5.0773,2.0000,5.1367,55.0000,5.0934,0.0000,137.6000
5.0768,0.0000,5.1360,48.0000,5.0943,0.0000,137.7600
5.0759,1.0000,5.1387,50.0000,5.0927,0.0000,140.0000
5.0763,6.0000,5.1399,39.0000,5.0930,0.0000,142.7200
5.0773,0.0000,5.1362,44.0000,5.0934,0.0000,145.4400
5.0771,4.0000,5.1383,58.0000,5.0933,0.0000,139.8400
5.0773,2.0000,5.1374,49.0000,5.0916,0.0000,141.4400
5.0775,4.0000,5.1346,54.0000,5.0947,0.0000,141.4400
5.0779,1.0000,5.1368,52.0000,5.0932,0.0000,137.7600
5.0769,0.0000,5.1389,33.0000,5.0930,0.0000,134.7200
5.0761,2.0000,5.1394,53.0000,5.0936,0.0000,133.2800
5.0762,2.0000,5.1381,41.0000,5.0930,0.0000,131.0400
5.0781,0.0000,5.1374,39.0000,5.0932,0.0000,141.9200
5.0754,3.0000,5.1391,48.0000,5.0939,0.0000,140.1600
5.0786,3.0000,5.1403,45.0000,5.0931,0.0000,137.6000
5.0776,1.0000,5.1376,46.0000,5.0937,0.0000,138.7200
5.0756,3.0000,5.1383,51.0000,5.0935,0.0000,132.8000
5.0767,1.0000,5.1377,43.0000,5.0936,0.0000,135.3600
5.0771,2.0000,5.1353,39.0000,5.0934,0.0000,131.8400
5.0766,0.0000,5.1378,46.0000,5.0938,0.0000,138.8800
5.0766,0.0000,5.1345,43.0000,5.0933,0.0000,130.5600
5.0763,0.0000,5.1334,57.0000,5.0931,0.0000,141.4400
5.0770,1.0000,5.1372,40.0000,5.0951,0.0000,135.8400
5.0774,2.0000,5.1379,43.0000,5.0934,0.0000,134.5600
5.0765,2.0000,5.1353,49.0000,5.0925,0.0000,140.9600
5.0768,2.0000,5.1361,53.0000,5.0921,0.0000,133.9200
5.0756,3.0000,5.1360,55.0000,5.0928,0.0000,136.0000
5.0763,3.0000,5.1359,41.0000,5.0932,0.0000,136.9600
5.0759,1.0000,5.1387,31.0000,5.0928,0.0000,139.3600
5.0758,4.0000,5.1367,32.0000,5.0923,0.0000,137.2800
5.0759,6.0000,5.1381,40.0000,5.0930,0.0000,140.9600
5.0766,2.0000,5.1369,47.0000,5.0934,0.0000,131.2000
5.0761,1.0000,5.1348,40.0000,5.0928,0.0000,139.5200
5.0770,1.0000,5.1382,46.0000,5.0930,0.0000,136.6400
5.0768,0.0000,5.1380,50.0000,5.0926,0.0000,138.8800
5.0773,2.0000,5.1379,48.0000,5.0938,0.0000,132.6400
5.0770,2.0000,5.1352,46.0000,5.0942,0.0000,138.0800
5.0764,1.0000,5.1326,51.0000,5.0918,0.0000,138.4000
5.0762,3.0000,5.1337,45.0000,5.0932,0.0000,133.7600
5.0776,3.0000,5.1360,48.0000,5.0930,0.0000,132.3200
5.0764,0.0000,5.1362,46.0000,5.0944,0.0000,133.2800
5.0765,2.0000,5.1364,56.0000,5.0930,0.0000,134.7200
5.0772,6.0000,5.1377,43.0000,5.0942,0.0000,129.2800
5.0753,1.0000,5.1377,37.0000,5.0930,0.0000,132.8000
5.0767,2.0000,5.1373,43.0000,5.0927,0.0000,136.8000
5.0775,1.0000,5.1374,51.0000,5.0937,0.0000,137.9200
5.0765,2.0000,5.1387,41.0000,5.0936,0.0000,132.4800
5.0767,1.0000,5.1368,47.0000,5.0933,0.0000,137.4400
5.0768,1.0000,5.1366,49.0000,5.0931,0.0000,137.7600
5.0763,1.0000,5.1377,38.0000,5.0929,0.0000,133.9200
5.0780,2.0000,5.1375,63.0000,5.0932,0.0000,135.8400
5.0766,2.0000,5.1371,40.0000,5.0933,0.0000,135.0400
5.0765,3.0000,5.1339,30.0000,5.0932,0.0000,134.7200
5.0758,3.0000,5.1361,43.0000,5.0925,0.0000,130.2400
5.0752,4.0000,5.1381,44.0000,5.0923,0.0000,135.5200
5.0761,0.0000,5.1365,39.0000,5.0921,0.0000,128.3200
5.0755,2.0000,5.1386,44.0000,5.0933,0.0000,132.1600
5.0758,2.0000,5.1393,57.0000,5.0926,0.0000,135.3600
5.0764,0.0000,5.1366,40.0000,5.0932,0.0000,128.4800
5.0760,1.0000,5.1401,32.0000,5.0929,0.0000,137.9200
5.0766,1.0000,5.1355,51.0000,5.0935,0.0000,140.6400
5.0770,1.0000,5.1331,50.0000,5.0945,0.0000,137.9200
5.0766,0.0000,5.1356,44.0000,5.0929,0.0000,140.1600
5.0761,1.0000,5.1342,54.0000,5.0935,0.0000,133.6000
5.0753,3.0000,5.1336,36.0000,5.0943,0.0000,138.8800
5.0762,0.0000,5.1379,35.0000,5.0932,0.0000,135.2000
5.0770,0.0000,5.1399,39.0000,5.0932,0.0000,139.3600
5.0754,3.0000,5.1333,56.0000,5.0921,0.0000,137.2800
5.0770,1.0000,5.1322,47.0000,5.0928,0.0000,139.0400
5.0766,3.0000,5.1377,41.0000,5.0932,0.0000,139.8400
5.0757,1.0000,5.1356,54.0000,5.0927,0.0000,133.6000
5.0774,0.0000,5.1360,49.0000,5.0934,0.0000,137.7600
5.0763,0.0000,5.1380,50.0000,5.0935,0.0000,136.0000
5.0758,3.0000,5.1357,45.0000,5.0934,0.0000,144.0000
5.0753,2.0000,5.1347,41.0000,5.0930,0.0000,136.9600
5.0765,3.0000,5.1360,52.0000,5.0925,0.0000,135.6800
5.0767,1.0000,5.1383,37.0000,5.0924,0.0000,138.4000
5.0753,2.0000,5.1372,40.0000,5.0940,0.0000,129.2800
5.0777,2.0000,5.1380,58.0000,5.0934,0.0000,136.9600
5.0764,0.0000,5.1379,38.0000,5.0932,0.0000,135.8400
5.0761,0.0000,5.1359,41.0000,5.0927,0.0000,132.9600
5.0764,3.0000,5.1373,38.0000,5.0937,0.0000,136.3200
5.0769,0.0000,5.1358,40.0000,5.0937,0.0000,131.5200
5.0768,2.0000,5.1362,53.0000,5.0926,0.0000,134.5600
5.0772,1.0000,5.1375,66.0000,5.0927,0.0000,132.8000
5.0758,2.0000,5.1355,50.0000,5.0932,0.0000,136.3200
5.0777,1.0000,5.1347,42.0000,5.0932,0.0000,136.4800
5.0767,0.0000,5.1409,45.0000,5.0936,0.0000,138.2400
5.0758,1.0000,5.1360,52.0000,5.0945,0.0000,136.8000
5.0767,3.0000,5.1359,41.0000,5.0940,0.0000,140.8000
5.0764,2.0000,5.1343,52.0000,5.0929,0.0000,144.3200
5.0766,0.0000,5.1345,41.0000,5.0928,0.0000,139.5200
5.0770,0.0000,5.1381,37.0000,5.0931,0.0000,142.0800
5.0774,3.0000,5.1402,54.0000,5.0927,0.0000,135.6800
5.0769,0.0000,5.1383,40.0000,5.0923,0.0000,141.7600
5.0757,0.0000,5.1357,48.0000,5.0929,0.0000,140.6400
5.0748,3.0000,5.1383,44.0000,5.0928,0.0000,140.0000
5.0755,2.0000,5.1373,40.0000,5.0924,0.0000,144.0000
5.0781,1.0000,5.1364,49.0000,5.0933,0.0000,138.7200
5.0774,2.0000,5.1371,49.0000,5.0928,0.0000,139.5200
5.0760,3.0000,5.1358,47.0000,5.0945,0.0000,138.0800
5.0768,5.0000,5.1358,45.0000,5.0938,0.0000,135.6800
5.0778,0.0000,5.1385,47.0000,5.0940,0.0000,140.0000
5.0758,1.0000,5.1378,44.0000,5.0924,0.0000,134.2400
5.0764,2.0000,5.1365,51.0000,5.0920,0.0000,131.5200
5.0772,1.0000,5.1343,47.0000,5.0927,0.0000,140.0000
5.0767,3.0000,5.1357,46.0000,5.0942,0.0000,132.8000
5.0777,1.0000,5.1389,39.0000,5.0939,0.0000,140.1600
5.0764,0.0000,5.1375,49.0000,5.0934,0.0000,138.0800
5.0788,1.0000,5.1369,41.0000,5.0935,0.0000,134.8800
5.0762,1.0000,5.1363,51.0000,5.0924,0.0000,132.1600
5.0754,1.0000,5.1374,36.0000,5.0941,0.0000,135.2000
5.0778,2.0000,5.1370,42.0000,5.0944,0.0000,137.1200
5.0775,0.0000,5.1360,44.0000,5.0938,0.0000,139.2000
5.0764,1.0000,5.1392,56.0000,5.0933,0.0000,134.8800
5.0765,2.0000,5.1353,57.0000,5.0938,0.0000,139.2000
5.0764,4.0000,5.1344,36.0000,5.0940,0.0000,135.3600
5.0766,2.0000,5.1370,52.0000,5.0935,0.0000,140.6400
5.0771,1.0000,5.1373,51.0000,5.0924,0.0000,134.5600
5.0764,2.0000,5.1400,47.0000,5.0926,0.0000,141.9200
5.0770,0.0000,5.1352,46.0000,5.0929,0.0000,138.7200
5.0768,0.0000,5.1351,41.0000,5.0919,0.0000,127.6800
5.0754,1.0000,5.1352,49.0000,5.0929,0.0000,131.8400
5.0764,0.0000,5.1390,43.0000,5.0934,0.0000,135.6800
5.0765,5.0000,5.1396,52.0000,5.0922,0.0000,135.6800
5.0775,3.0000,5.1335,38.0000,5.0921,0.0000,129.4400
5.0760,3.0000,5.1366,47.0000,5.0935,0.0000,132.9600
5.0747,1.0000,5.1396,39.0000,5.0934,0.0000,135.6800
5.0753,2.0000,5.1364,42.0000,5.0930,0.0000,134.0800
5.0754,2.0000,5.1364,43.0000,5.0931,0.0000,129.6000
5.0754,1.0000,5.1368,49.0000,5.0929,0.0000,130.4000
5.0761,0.0000,5.1382,48.0000,5.0916,0.0000,138.0800
5.0767,2.0000,5.1373,46.0000,5.0929,0.0000,136.3200
5.0777,1.0000,5.1378,44.0000,5.0933,0.0000,136.9600
5.0771,1.0000,5.1364,51.0000,5.0945,0.0000,143.6800
5.0775,2.0000,5.1362,34.0000,5.0926,0.0000,137.2800
5.0773,1.0000,5.1361,44.0000,5.0923,0.0000,130.5600
5.0768,3.0000,5.1368,46.0000,5.0926,0.0000,139.0400
5.0766,1.0000,5.1369,37.0000,5.0928,0.0000,134.8800
5.0763,4.0000,5.1385,35.0000,5.0935,0.0000,136.9600
5.0755,3.0000,5.1389,39.0000,5.0927,0.0000,137.7600
5.0768,0.0000,5.1352,40.0000,5.0931,0.0000,139.8400
5.0757,1.0000,5.1361,53.0000,5.0932,0.0000,147.8400
5.0768,3.0000,5.1338,49.0000,5.0931,0.0000,138.7200
5.0765,1.0000,5.1337,39.0000,5.0938,0.0000,145.7600
5.0762,2.0000,5.1351,31.0000,5.0932,0.0000,142.0800
5.0778,0.0000,5.1365,52.0000,5.0930,0.0000,138.8800
5.0777,1.0000,5.1359,31.0000,5.0928,0.0000,145.7600
5.0761,0.0000,5.1335,35.0000,5.0930,0.0000,139.8400
5.0754,2.0000,5.1359,40.0000,5.0926,0.0000,143.0400
5.0756,0.0000,5.1358,30.0000,5.0933,0.0000,140.8000
5.0756,1.0000,5.1380,42.0000,5.0930,0.0000,139.3600
5.0767,3.0000,5.1385,41.0000,5.0928,0.0000,144.0000
5.0770,5.0000,5.1353,43.0000,5.0931,0.0000,138.4000
5.0764,0.0000,5.1343,45.0000,5.0936,0.0000,137.6000
5.0750,0.0000,5.1360,52.0000,5.0922,0.0000,140.1600
5.0761,3.0000,5.1340,44.0000,5.0938,0.0000,136.8000
5.0755,1.0000,5.1333,37.0000,5.0931,0.0000,138.4000
5.0754,2.0000,5.1349,48.0000,5.0938,0.0000,134.8800
5.0755,2.0000,5.1324,49.0000,5.0934,0.0000,137.1200
5.0766,0.0000,5.1377,42.0000,5.0926,0.0000,140.8000
5.0782,1.0000,5.1355,46.0000,5.0930,0.0000,136.0000
5.0776,2.0000,5.1363,33.0000,5.0929,0.0000,141.2800
5.0762,1.0000,5.1378,38.0000,5.0932,0.0000,136.3200
5.0774,0.0000,5.1388,44.0000,5.0933,0.0000,140.0000
5.0771,0.0000,5.1372,43.0000,5.0930,0.0000,129.4400
5.0761,1.0000,5.1351,33.0000,5.0924,0.0000,135.6800
5.0771,1.0000,5.1363,42.0000,5.0927,0.0000,137.9200
5.0776,1.0000,5.1384,44.0000,5.0929,0.0000,138.7200
5.0763,0.0000,5.1363,42.0000,5.0940,0.0000,136.3200
5.0765,2.0000,5.1356,59.0000,5.0943,0.0000,137.4400
5.0769,0.0000,5.1340,37.0000,5.0929,0.0000,135.6800
5.0756,2.0000,5.1351,45.0000,5.0926,0.0000,138.7200
5.0765,3.0000,5.1378,42.0000,5.0940,0.0000,142.5600
5.0759,1.0000,5.1359,34.0000,5.0936,0.0000,140.0000
5.0762,1.0000,5.1327,51.0000,5.0930,0.0000,140.8000
5.0753,2.0000,5.1359,57.0000,5.0930,0.0000,134.8800
5.0754,1.0000,5.1384,52.0000,5.0929,0.0000,137.6000
5.0760,2.0000,5.1371,39.0000,5.0934,0.0000,135.6800
5.0770,1.0000,5.1396,40.0000,5.0925,0.0000,140.0000
5.0762,1.0000,5.1346,39.0000,5.0928,0.0000,137.6000
5.0762,0.0000,5.1357,46.0000,5.0925,0.0000,134.2400
5.0776,0.0000,5.1363,49.0000,5.0919,0.0000,140.8000
5.0770,0.0000,5.1354,43.0000,5.0917,0.0000,140.8000
5.0767,2.0000,5.1384,48.0000,5.0924,0.0000,132.0000
5.0763,1.0000,5.1382,51.0000,5.0932,0.0000,131.8400
5.0766,2.0000,5.1379,42.0000,5.0931,0.0000,136.8000
5.0751,1.0000,5.1353,45.0000,5.0928,0.0000,140.1600
5.0763,3.0000,5.1354,50.0000,5.0935,0.0000,138.5600
5.0780,3.0000,5.1377,47.0000,5.0922,0.0000,141.9200
5.0752,0.0000,5.1378,45.0000,5.0933,0.0000,145.2800
5.0764,1.0000,5.1373,43.0000,5.0923,0.0000,140.6400
5.0752,0.0000,5.1376,43.0000,5.0926,0.0000,133.2800
5.0766,3.0000,5.1373,39.0000,5.0930,0.0000,144.9600
5.0758,2.0000,5.1358,48.0000,5.0932,0.0000,141.2800
5.0764,0.0000,5.1341,52.0000,5.0931,0.0000,137.6000
5.0768,2.0000,5.1369,31.0000,5.0917,0.0000,134.7200
5.0767,2.0000,5.1379,38.0000,5.0934,0.0000,140.3200
5.0765,1.0000,5.1377,35.0000,5.0941,0.0000,145.7600
5.0764,2.0000,5.1380,41.0000,5.0911,0.0000,135.8400
5.0757,1.0000,5.1358,32.0000,5.0934,0.0000,139.0400
5.0755,4.0000,5.1364,43.0000,5.0948,0.0000,137.6000
5.0768,2.0000,5.1348,45.0000,5.0933,0.0000,131.2000
5.0758,1.0000,5.1346,49.0000,5.0935,0.0000,136.3200
5.0771,0.0000,5.1364,32.0000,5.0938,0.0000,144.8000
5.0771,2.0000,5.1349,47.0000,5.0932,0.0000,142.4000
5.0761,0.0000,5.1357,47.0000,5.0927,0.0000,134.2400
5.0758,1.0000,5.1360,44.0000,5.0932,0.0000,135.6800
5.0775,2.0000,5.1361,54.0000,5.0923,0.0000,135.3600
5.0770,1.0000,5.1353,48.0000,5.0935,0.0000,132.9600
5.0774,1.0000,5.1358,42.0000,5.0937,0.0000,143.0400
5.0774,0.0000,5.1368,50.0000,5.0930,0.0000,133.7600
5.0742,0.0000,5.1379,41.0000,5.0934,0.0000,136.6400
5.0752,5.0000,5.1352,47.0000,5.0941,0.0000,136.4800
5.0760,1.0000,5.1363,38.0000,5.0929,0.0000,133.7600
5.0758,2.0000,5.1387,44.0000,5.0923,0.0000,130.0800
5.0772,0.0000,5.1385,27.0000,5.0933,0.0000,135.0400
5.0777,0.0000,5.1368,42.0000,5.0928,0.0000,133.1200
5.0764,1.0000,5.1376,38.0000,5.0925,0.0000,138.0800
5.0769,5.0000,5.1361,31.0000,5.0936,0.0000,135.0400
5.0756,1.0000,5.1358,47.0000,5.0929,0.0000,143.8400
5.0759,1.0000,5.1359,46.0000,5.0925,0.0000,135.6800
5.0775,1.0000,5.1361,44.0000,5.0941,0.0000,140.0000
5.0764,2.0000,5.1347,59.0000,5.0933,0.0000,146.8800
5.0771,2.0000,5.1365,38.0000,5.0933,0.0000,139.8400
5.0769,2.0000,5.1345,39.0000,5.0935,0.0000,135.5200
5.0769,2.0000,5.1362,39.0000,5.0934,0.0000,135.6800
5.0781,0.0000,5.1359,48.0000,5.0937,0.0000,136.6400
5.0765,1.0000,5.1350,47.0000,5.0923,0.0000,132.4800
5.0782,0.0000,5.1372,42.0000,5.0927,0.0000,134.2400
5.0764,0.0000,5.1371,40.0000,5.0923,0.0000,140.1600
5.0751,0.0000,5.1380,38.0000,5.0933,0.0000,134.7200
5.0771,3.0000,5.1388,50.0000,5.0927,0.0000,142.2400
5.0770,1.0000,5.1349,57.0000,5.0925,0.0000,134.8800
5.0771,0.0000,5.1357,40.0000,5.0925,0.0000,145.2800
5.0772,0.0000,5.1373,41.0000,5.0928,0.0000,151.5200
5.0760,3.0000,5.1352,42.0000,5.0934,0.0000,132.1600
5.0762,0.0000,5.1378,31.0000,5.0937,0.0000,135.6800
5.0758,0.0000,5.1351,41.0000,5.0935,0.0000,136.9600
5.0763,1.0000,5.1372,46.0000,5.0929,0.0000,134.7200
5.0767,0.0000,5.1362,41.0000,5.0930,0.0000,134.2400
5.0769,0.0000,5.1371,43.0000,5.0936,0.0000,139.8400
5.0766,2.0000,5.1388,37.0000,5.0929,0.0000,135.5200
5.0756,4.0000,5.1354,36.0000,5.0930,0.0000,133.7600
5.0760,1.0000,5.1367,46.0000,5.0937,0.0000,134.4000
5.0757,0.0000,5.1358,52.0000,5.0930,0.0000,131.3600
5.0750,1.0000,5.1338,42.0000,5.0930,0.0000,132.8000
5.0762,0.0000,5.1367,44.0000,5.0929,0.0000,137.6000
5.0760,0.0000,5.1383,42.0000,5.0924,0.0000,137.6000
5.0760,1.0000,5.1355,42.0000,5.0939,0.0000,145.7600
5.0756,0.0000,5.1362,50.0000,5.0932,0.0000,140.1600
5.0770,1.0000,5.1353,26.0000,5.0921,0.0000,136.4800
5.0758,1.0000,5.1342,39.0000,5.0928,0.0000,131.3600
5.0770,1.0000,5.1377,47.0000,5.0926,0.0000,136.6400
5.0758,2.0000,5.1376,40.0000,5.0932,0.0000,143.6800
5.0754,2.0000,5.1372,37.0000,5.0930,0.0000,133.6000
5.0751,0.0000,5.1356,52.0000,5.0915,0.0000,140.1600
5.0759,0.0000,5.1341,41.0000,5.0924,0.0000,133.4400
5.0766,3.0000,5.1335,39.0000,5.0930,0.0000,142.0800
5.0764,1.0000,5.1355,43.0000,5.0931,0.0000,137.4400
5.0757,2.0000,5.1335,43.0000,5.0929,0.0000,138.8800
5.0750,1.0000,5.1359,57.0000,5.0927,0.0000,137.4400
5.0771,1.0000,5.1372,35.0000,5.0932,0.0000,139.0400
5.0775,3.0000,5.1353,50.0000,5.0930,0.0000,133.6000
5.0766,0.0000,5.1344,37.0000,5.0927,0.0000,131.8400
5.0759,0.0000,5.1386,48.0000,5.0925,0.0000,146.2400
5.0754,2.0000,5.1359,33.0000,5.0925,0.0000,142.8800
5.0766,1.0000,5.1360,44.0000,5.0918,0.0000,140.8000
5.0768,1.0000,5.1363,48.0000,5.0937,0.0000,138.8800
5.0762,1.0000,5.1372,38.0000,5.0931,0.0000,143.8400
5.0759,1.0000,5.1375,47.0000,5.0921,0.0000,143.2000
5.0765,1.0000,5.1344,47.0000,5.0927,0.0000,139.0400
5.0761,1.0000,5.1368,34.0000,5.0925,0.0000,140.4800
5.0763,1.0000,5.1346,49.0000,5.0929,0.0000,138.2400
5.0764,1.0000,5.1357,44.0000,5.0932,0.0000,140.1600
5.0770,1.0000,5.1353,46.0000,5.0939,0.0000,140.4800
5.0773,1.0000,5.1372,46.0000,5.0934,0.0000,141.7600
5.0753,2.0000,5.1398,39.0000,5.0925,0.0000,130.2400
5.0762,0.0000,5.1354,50.0000,5.0932,0.0000,136.6400
5.0763,3.0000,5.1358,44.0000,5.0932,0.0000,141.7600
5.0764,4.0000,5.1373,38.0000,5.0930,0.0000,137.6000
5.0768,0.0000,5.1340,47.0000,5.0940,0.0000,134.4000
5.0766,1.0000,5.1378,41.0000,5.0926,0.0000,135.2000
5.0765,2.0000,5.1379,38.0000,5.0945,0.0000,136.1600
5.0777,0.0000,5.1359,36.0000,5.0937,0.0000,143.8400
5.0765,3.0000,5.1356,46.0000,5.0935,0.0000,141.1200
5.0761,1.0000,5.1362,27.0000,5.0928,0.0000,137.7600
5.0755,0.0000,5.1371,30.0000,5.0921,0.0000,138.4000
5.0761,1.0000,5.1361,49.0000,5.0938,0.0000,142.2400
5.0757,2.0000,5.1359,37.0000,5.0942,0.0000,138.2400
5.0768,3.0000,5.1357,51.0000,5.0927,0.0000,137.1200
5.0773,2.0000,5.1386,45.0000,5.0930,0.0000,141.6000
5.0749,0.0000,5.1356,44.0000,5.0938,0.0000,136.3200
5.0768,0.0000,5.1342,44.0000,5.0941,0.0000,135.5200
5.0770,1.0000,5.1359,43.0000,5.0936,0.0000,137.6000
5.0751,4.0000,5.1339,40.0000,5.0932,0.0000,135.3600
5.0759,0.0000,5.1337,49.0000,5.0929,0.0000,134.2400
5.0777,1.0000,5.1372,31.0000,5.0926,0.0000,137.7600
5.0773,0.0000,5.1377,39.0000,5.0938,0.0000,136.3200
5.0776,0.0000,5.1356,44.0000,5.0936,0.0000,138.5600
5.0765,2.0000,5.1376,40.0000,5.0933,0.0000,138.7200
5.0757,0.0000,5.1399,38.0000,5.0944,0.0000,139.6800
5.0765,2.0000,5.1362,44.0000,5.0948,0.0000,137.1200
5.0771,0.0000,5.1357,46.0000,5.0940,0.0000,142.5600
5.0771,0.0000,5.1357,40.0000,5.0942,0.0000,139.0400
5.0760,1.0000,5.1377,49.0000,5.0940,0.0000,138.5600
5.0751,0.0000,5.1351,45.0000,5.0923,0.0000,136.3200
5.0760,0.0000,5.1358,55.0000,5.0945,0.0000,140.4800
5.0765,0.0000,5.1369,40.0000,5.0935,0.0000,142.4000
5.0756,2.0000,5.1357,53.0000,5.0935,0.0000,136.6400
5.0766,0.0000,5.1332,51.0000,5.0938,0.0000,147.0400
5.0761,1.0000,5.1363,43.0000,5.0927,0.0000,138.0800
5.0751,1.0000,5.1363,51.0000,5.0926,0.0000,138.0800
5.0759,1.0000,5.1356,34.0000,5.0932,0.0000,137.1200
5.0757,1.0000,5.1373,46.0000,5.0932,0.0000,139.2000
5.0762,2.0000,5.1368,40.0000,5.0925,0.0000,137.7600
5.0760,1.0000,5.1390,43.0000,5.0937,0.0000,139.5200
5.0742,5.0000,5.1361,35.0000,5.0939,0.0000,137.9200
5.0760,0.0000,5.1373,33.0000,5.0925,0.0000,133.1200
5.0771,1.0000,5.1365,39.0000,5.0930,0.0000,135.6800
5.0767,3.0000,5.1356,40.0000,5.0939,0.0000,146.7200
5.0764,0.0000,5.1363,53.0000,5.0938,0.0000,135.2000
5.0763,0.0000,5.1335,38.0000,5.0924,0.0000,142.4000
5.0765,3.0000,5.1362,50.0000,5.0932,0.0000,140.9600
5.0764,2.0000,5.1360,35.0000,5.0939,0.0000,135.3600
5.0775,2.0000,5.1367,53.0000,5.0938,0.0000,143.2000
5.0778,1.0000,5.1354,41.0000,5.0940,0.0000,144.1600
5.0763,2.0000,5.1344,57.0000,5.0928,0.0000,138.7200
5.0779,0.0000,5.1344,50.0000,5.0930,0.0000,142.2400
5.0775,1.0000,5.1360,36.0000,5.0931,0.0000,134.8800
5.0756,1.0000,5.1379,45.0000,5.0938,0.0000,132.8000
5.0757,0.0000,5.1348,48.0000,5.0934,0.0000,135.5200
