RM1912000.021110,,,,,,
Normal   20/01/2019 00:01:10 20/01/2019 00:02:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6,,,,,,
0001201 0020 0001201 0000 07,,,,,,
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0,,,,,,
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0,,,,,,
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1,,,,,,
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1,,,,,,
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2,,,,,,
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2,,,,,,
1 0 1 01201 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0,,,,,,
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.0752,1,5.138,42,5.0937,0,0
5.0753,2,5.1377,39,5.0935,0,0
5.0756,0,5.1372,48,5.0931,0,0
5.0759,1,5.139,42,5.0935,0,0
5.0754,1,5.1356,40,5.0921,0,0
5.0745,0,5.1362,47,5.0925,0,0
5.0754,0,5.1357,40,5.092,0,0
5.0752,2,5.1336,35,5.0921,0,0
5.0766,1,5.1342,50,5.0917,0,0
5.0756,1,5.1352,45,5.0919,0,0
5.0757,0,5.1364,32,5.0926,0,0
5.0755,0,5.1381,26,5.0914,0,0
5.0763,0,5.1376,38,5.0919,0,0
5.0761,1,5.135,47,5.0919,0,0
5.0757,2,5.1372,35,5.0917,0,0
5.0749,2,5.1353,48,5.0936,0,0
5.0742,1,5.1328,37,5.0932,0,0
5.0755,1,5.1376,38,5.0924,0,0
5.0764,1,5.1363,37,5.0931,0,0
5.0753,2,5.132,42,5.0927,0,0
5.0756,1,5.1327,36,5.0928,0,0
5.0753,1,5.1356,43,5.0926,0,0
5.0758,0,5.1349,41,5.0934,0,0
5.0742,1,5.1351,45,5.0931,0,0
5.0755,0,5.1366,35,5.093,0,0
5.0747,0,5.134,34,5.0927,0,0
5.0756,1,5.1358,37,5.093,0,0
5.0757,1,5.1345,41,5.0931,0,0
5.0759,2,5.1339,41,5.0925,0,0
5.0757,0,5.1334,43,5.0934,0,0
5.076,0,5.1359,38,5.0922,0,0
5.0751,0,5.134,48,5.0924,0,0
5.0745,1,5.1349,36,5.0931,0,0
5.0753,0,5.1359,39,5.0915,0,0
5.075,0,5.133,36,5.0926,0,0
5.0746,1,5.136,44,5.0924,0,0
5.0756,2,5.1354,41,5.0925,0,0
5.0761,1,5.1361,55,5.0925,0,0
5.0728,0,5.1372,34,5.092,0,0
5.074,0,5.1349,35,5.0927,0,0
5.0752,2,5.1347,41,5.0927,0,0
5.0747,0,5.1347,40,5.0922,0,0
5.0745,1,5.1352,42,5.0924,0,0
5.0746,1,5.1356,46,5.0924,0,0
5.0764,0,5.135,40,5.0916,0,0
5.076,1,5.1359,33,5.0936,0,0
5.0751,2,5.1356,34,5.0933,0,0
5.0743,2,5.1353,55,5.0928,0,0
5.0757,1,5.1332,40,5.0928,0,0
5.0775,2,5.1354,44,5.0915,0,0
5.0756,0,5.1353,54,5.0926,0,0
5.0746,0,5.136,40,5.0932,0,0
5.0757,1,5.1374,45,5.092,0,0
5.0751,0,5.134,46,5.0929,0,0
5.0754,0,5.1333,37,5.0921,0,0
5.0765,3,5.1361,43,5.0926,0,0
5.0769,1,5.1375,48,5.0918,0,0
5.0757,0,5.1353,46,5.0926,0,0
5.0767,0,5.1367,41,5.0929,0,0
5.0752,0,5.1365,55,5.0924,0,0
5.075,0,5.1351,41,5.0934,0,0
5.0751,1,5.1356,37,5.0929,0,0
5.0746,0,5.1363,42,5.0921,0,0
5.075,0,5.1348,36,5.0929,0,0
5.0773,0,5.1352,39,5.0928,0,0
5.0762,0,5.1377,39,5.0925,0,0
5.0748,0,5.1375,36,5.0933,0,0
5.0751,0,5.1361,38,5.0934,0,0
5.0752,0,5.1368,36,5.0927,0,0
5.0748,2,5.1368,53,5.0929,0,0
5.0747,0,5.1351,25,5.0926,0,0
5.0756,1,5.135,45,5.094,0,0
5.0749,1,5.1346,42,5.0926,0,0
5.0745,0,5.136,44,5.0933,0,0
5.0745,0,5.1346,43,5.0931,0,0
5.0757,0,5.1336,40,5.0927,0,0
5.0743,3,5.1351,43,5.0928,0,0
5.075,0,5.1357,41,5.0935,0,0
5.0755,0,5.137,40,5.092,0,0
5.076,1,5.1349,43,5.0924,0,0
5.0755,0,5.1346,40,5.0932,0,0
5.0749,1,5.1357,44,5.0924,0,0
5.0752,1,5.1353,41,5.0925,0,0
5.0757,0,5.1364,52,5.0929,0,0
5.0765,2,5.1362,50,5.0925,0,0
5.0762,0,5.1379,45,5.0922,0,0
5.0753,1,5.1347,50,5.0927,0,0
5.0751,5,5.1352,40,5.0931,0,0
5.0758,0,5.1375,37,5.0919,0,0
5.0753,0,5.134,42,5.0917,0,0
5.076,1,5.1369,47,5.0925,0,0
5.0753,1,5.1353,43,5.0916,0,0
5.0751,2,5.1368,39,5.0926,0,0
5.0766,0,5.1389,41,5.0937,0,0
5.0763,0,5.1366,38,5.0919,0,0
5.0759,0,5.1367,42,5.0917,0,0
5.0775,0,5.1348,42,5.0926,0,0
5.0761,0,5.1355,50,5.0923,0,0
5.0739,3,5.137,49,5.0941,0,0
5.0753,0,5.1379,36,5.0933,0,0
5.0761,1,5.1372,47,5.0931,0,0
5.0754,0,5.1339,45,5.0938,0,0
5.0751,0,5.1353,36,5.0935,0,0
5.0757,0,5.1357,41,5.0936,0,0
5.0752,1,5.1375,40,5.0917,0,0
5.0752,0,5.1358,45,5.0924,0,0
5.0748,1,5.1375,42,5.0927,0,0
5.0742,3,5.1369,42,5.0924,0,0
5.075,1,5.1349,52,5.0925,0,0
5.0748,2,5.1366,45,5.0922,0,0
5.0759,0,5.1364,50,5.0926,0,0
5.0758,0,5.1331,42,5.0934,0,0
5.0757,0,5.1352,43,5.0925,0,0
5.0754,1,5.1345,32,5.0936,0,0
5.0752,1,5.1352,44,5.0929,0,0
5.0763,1,5.1348,36,5.0918,0,0
5.0756,1,5.1343,54,5.0917,0,0
5.0759,3,5.1388,44,5.0932,0,0
5.0754,1,5.1368,43,5.0932,0,0
5.076,0,5.1372,42,5.0916,0,0
5.0754,0,5.1356,42,5.0926,0,0
5.0755,0,5.1377,45,5.0933,0,0
5.0756,0,5.1342,39,5.0927,0,0
5.0755,0,5.1349,45,5.0925,0,0
5.074,1,5.1338,42,5.0934,0,0
5.0754,0,5.1367,44,5.0931,0,0
5.0753,0,5.1353,45,5.0925,0,0
5.0754,1,5.1342,44,5.0933,0,0
5.0752,1,5.1355,45,5.0924,0,0
5.0748,0,5.136,39,5.092,0,0
5.0755,0,5.1361,35,5.0924,0,0
5.0756,0,5.1349,36,5.0916,0,0
5.0749,0,5.1346,37,5.0941,0,0
5.0754,0,5.1382,46,5.0925,0,0
5.0753,0,5.1362,33,5.0931,0,0
5.0755,1,5.1348,31,5.0932,0,0
5.0747,0,5.1358,51,5.0917,0,0
5.0748,0,5.1342,32,5.093,0,0
5.0744,1,5.1336,26,5.0928,0,0
5.0744,0,5.1325,38,5.0928,0,0
5.075,1,5.1343,52,5.0935,0,0
5.0745,1,5.1369,44,5.0929,0,0
5.0758,0,5.1369,47,5.0928,0,0
5.0748,1,5.133,54,5.0928,0,0
5.0746,0,5.1333,41,5.0934,0,0
5.0751,2,5.1378,44,5.0924,0,0
5.0745,0,5.1337,44,5.0927,0,0
5.0746,1,5.1338,41,5.0929,0,0
5.0754,2,5.1372,48,5.0917,0,0
5.0749,1,5.1383,41,5.0924,0,0
5.074,0,5.1377,51,5.0918,0,0
5.0756,1,5.1374,41,5.092,0,0
5.0749,2,5.1374,61,5.0926,0,0
5.0759,1,5.1352,50,5.0918,0,0
5.0753,1,5.1354,38,5.0922,0,0
5.0741,0,5.1361,45,5.0923,0,0
5.0746,0,5.1351,47,5.093,0,0
5.0758,1,5.1392,30,5.0922,0,0
5.0745,2,5.1364,53,5.0925,0,0
5.0758,0,5.1359,41,5.0918,0,0
5.0755,0,5.1371,50,5.0931,0,0
5.0759,1,5.1385,38,5.093,0,0
5.076,2,5.1363,36,5.0932,0,0
5.0743,1,5.134,30,5.093,0,0
5.0743,2,5.1346,45,5.0932,0,0
5.0762,0,5.1349,49,5.0936,0,0
5.0751,0,5.1338,42,5.0935,0,0
5.0762,0,5.1383,54,5.0913,0,0
5.0758,1,5.1356,60,5.0921,0,0
5.0751,0,5.1353,38,5.092,0,0
5.0753,1,5.1345,33,5.0934,0,0
5.0754,1,5.1343,34,5.0924,0,0
5.0754,1,5.1343,42,5.0927,0,0
5.0752,1,5.1363,36,5.0927,0,0
5.075,0,5.138,40,5.0924,0,0
5.0756,0,5.135,52,5.093,0,0
5.0749,1,5.1381,44,5.0936,0,0
5.0737,2,5.1416,36,5.0932,0,0
5.0747,1,5.1368,35,5.0928,0,0
5.0735,1,5.1332,35,5.0933,0,0
5.0745,0,5.1349,46,5.0932,0,0
5.0763,0,5.1346,38,5.0922,0,0
5.0747,0,5.1356,51,5.093,0,0
5.075,0,5.1379,37,5.0934,0,0
5.0758,0,5.1397,45,5.0926,0,0
5.0771,1,5.1356,40,5.092,0,0
5.0758,1,5.1351,36,5.0935,0,0
5.0751,0,5.1344,42,5.0932,0,0
5.0744,0,5.1343,50,5.0916,0,0
5.074,1,5.1354,42,5.0926,0,0
5.0748,0,5.1366,36,5.0937,0,0
5.0742,1,5.1353,55,5.0924,0,0
5.0755,0,5.1343,46,5.0927,0,0
5.0742,0,5.1349,38,5.0926,0,0
5.0757,1,5.135,37,5.0932,0,0
5.0757,0,5.1345,39,5.093,0,0
5.0757,3,5.1345,32,5.0917,0,0
5.0746,3,5.137,51,5.0919,0,0
5.0751,2,5.1363,41,5.0925,0,0
5.0756,0,5.1371,50,5.0929,0,0
5.0751,0,5.1361,44,5.0926,0,0
5.075,0,5.1366,40,5.0936,0,0
5.0749,0,5.1343,43,5.0927,0,0
5.0753,0,5.1335,38,5.0917,0,0
5.0752,0,5.1346,50,5.0931,0,0
5.075,0,5.1354,35,5.0938,0,0
5.0771,0,5.1382,26,5.0926,0,0
5.0756,1,5.1355,37,5.0928,0,0
5.0747,0,5.1373,39,5.0926,0,0
5.0754,1,5.137,29,5.0928,0,0
5.0743,1,5.1354,37,5.0919,0,0
5.0752,0,5.136,33,5.0918,0,0
5.0758,0,5.1345,36,5.0927,0,0
5.0744,1,5.1367,41,5.0929,0,0
5.0767,1,5.1356,33,5.0931,0,0
5.075,0,5.1317,40,5.0928,0,0
5.0756,1,5.1348,57,5.0915,0,0
5.0763,0,5.136,56,5.0929,0,0
5.0737,1,5.1349,49,5.0929,0,0
5.0755,0,5.1342,40,5.0935,0,0
5.075,0,5.134,36,5.0933,0,0
5.0753,3,5.1357,42,5.0933,0,0
5.0754,1,5.1339,36,5.093,0,0
5.0761,2,5.134,53,5.0933,0,0
5.0751,0,5.1369,32,5.0916,0,0
5.0753,0,5.138,42,5.0924,0,0
5.0753,0,5.1392,36,5.093,0,0
5.0755,1,5.1373,47,5.0937,0,0
5.076,0,5.1331,33,5.0928,0,0
5.076,3,5.1347,41,5.092,0,0
5.0763,0,5.1368,37,5.0926,0,0
5.0759,2,5.1347,50,5.0925,0,0
5.0767,0,5.1387,45,5.0928,0,0
5.0758,5,5.1355,46,5.0929,0,0
5.075,0,5.1349,44,5.0921,0,0
5.0756,2,5.1352,51,5.092,0,0
5.0757,0,5.1353,43,5.0926,0,0
5.0754,0,5.1343,40,5.0914,0,0
5.0763,0,5.137,39,5.093,0,0
5.0748,0,5.1357,50,5.0924,0,0
5.0765,0,5.1349,49,5.0921,0,0
5.0752,0,5.1361,54,5.0924,0,0
5.0764,0,5.1373,39,5.0928,0,0
5.0757,1,5.1355,39,5.0925,0,0
5.0764,1,5.1384,50,5.0928,0,0
5.0756,0,5.1355,46,5.093,0,0
5.0752,0,5.1337,50,5.0919,0,0
5.0746,0,5.1356,37,5.0929,0,0
5.0739,0,5.1398,34,5.0926,0,0
5.075,2,5.1369,56,5.0926,0,0
5.0746,1,5.1365,36,5.0917,0,0
5.0752,1,5.1347,38,5.0927,0,0
5.0754,2,5.1354,48,5.0934,0,0
5.075,2,5.1372,44,5.0922,0,0
5.0761,1,5.1379,49,5.0929,0,0
5.0756,2,5.1371,52,5.0943,0,0
5.0746,1,5.1348,49,5.0927,0,0
5.0754,0,5.1352,45,5.0936,0,0
5.0751,0,5.1369,41,5.0931,0,0
5.0754,0,5.1358,35,5.0933,0,0
5.0761,2,5.1365,35,5.0938,0,0
5.0767,0,5.1371,46,5.0922,0,0
5.0755,0,5.1374,44,5.0923,0,0
5.0749,3,5.1386,43,5.0925,0,0
5.0756,1,5.1373,42,5.0928,0,0
5.0758,0,5.1371,37,5.094,0,0
5.0753,1,5.1388,44,5.093,0,0
5.0755,0,5.1338,45,5.0921,0,0
5.0752,0,5.1349,35,5.0927,0,0
5.0762,1,5.1375,37,5.0929,0,0
5.0751,0,5.1359,29,5.093,0,0
5.075,0,5.138,26,5.0924,0,0
5.0767,0,5.1358,46,5.0931,0,0
5.0749,0,5.1322,36,5.0932,0,0
5.0747,0,5.1337,43,5.0926,0,0
5.0751,0,5.1347,50,5.0925,0,0
5.0755,2,5.1357,40,5.0925,0,0
5.0755,0,5.1341,41,5.0935,0,0
5.0765,0,5.1334,42,5.093,0,0
5.0755,0,5.1313,40,5.0934,0,0
5.0754,0,5.1326,48,5.0928,0,0
5.0749,0,5.1362,45,5.0917,0,0
5.0752,2,5.1346,38,5.0928,0,0
5.0752,0,5.1351,47,5.0925,0,0
5.0757,0,5.1386,47,5.0918,0,0
5.0768,0,5.1353,36,5.0924,0,0
5.0753,0,5.1331,34,5.0929,0,0
5.0747,1,5.1361,42,5.093,0,0
5.0749,0,5.1371,44,5.0932,0,0
5.075,1,5.1359,43,5.0921,0,0
5.0764,1,5.1367,46,5.0928,0,0
5.0753,0,5.1357,34,5.0934,0,0
5.0755,0,5.1359,50,5.0928,0,0
5.0751,0,5.1342,44,5.0932,0,0
5.0752,0,5.1356,48,5.0931,0,0
5.0755,2,5.1344,44,5.0925,0,0
5.0752,4,5.1357,42,5.0928,0,0
5.0766,1,5.1353,41,5.092,0,0
5.0749,1,5.1375,40,5.093,0,0
5.0754,3,5.1382,34,5.0927,0,0
5.0753,2,5.1343,38,5.0926,0,0
5.074,0,5.1359,33,5.0925,0,0
5.0751,1,5.1362,33,5.0923,0,0
5.0753,1,5.1384,55,5.0925,0,0
5.0763,0,5.1379,47,5.0918,0,0
5.0767,0,5.135,36,5.0931,0,0
5.0755,1,5.1351,28,5.0932,0,0
5.0763,2,5.134,43,5.0942,0,0
5.0754,0,5.134,34,5.0939,0,0
5.0743,1,5.135,46,5.0917,0,0
5.0742,2,5.1341,49,5.0928,0,0
5.0759,1,5.134,36,5.0927,0,0
5.0758,0,5.139,36,5.0924,0,0
5.0742,1,5.1367,44,5.0927,0,0
5.0748,2,5.1353,48,5.0928,0,0
5.0754,1,5.1339,45,5.0925,0,0
5.074,1,5.1333,34,5.0936,0,0
5.0741,0,5.1338,37,5.0921,0,0
5.0743,1,5.1348,48,5.0929,0,0
5.0764,1,5.1354,40,5.0918,0,0
5.0746,1,5.1341,47,5.0922,0,0
5.0745,0,5.135,43,5.0929,0,0
5.0747,1,5.1371,41,5.092,0,0
5.0764,2,5.1366,43,5.0924,0,0
5.0757,1,5.1355,46,5.093,0,0
5.0749,0,5.1325,35,5.0926,0,0
5.0759,1,5.1351,42,5.0923,0,0
5.075,0,5.1378,51,5.0918,0,0
5.0755,1,5.1349,36,5.0936,0,0
5.0759,0,5.1379,39,5.0927,0,0
5.0764,1,5.1381,36,5.0932,0,0
5.0755,0,5.136,42,5.0926,0,0
5.0768,0,5.1345,47,5.093,0,0
5.0768,3,5.1374,52,5.0927,0,0
5.0749,1,5.1354,49,5.0934,0,0
5.0763,1,5.1361,35,5.0936,0,0
5.075,0,5.1372,40,5.0922,0,0
5.0753,0,5.1352,36,5.0927,0,0
5.0766,0,5.1341,28,5.0925,0,0
5.0759,1,5.1351,49,5.0921,0,0
5.075,1,5.136,41,5.0929,0,0
5.0743,1,5.1354,45,5.0933,0,0
5.0764,0,5.1395,39,5.0924,0,0
5.0753,0,5.1366,41,5.0925,0,0
5.0756,0,5.1339,43,5.0929,0,0
5.076,0,5.134,50,5.0927,0,0
5.0745,0,5.132,32,5.0913,0,0
5.0741,0,5.1335,41,5.092,0,0
5.0753,0,5.1369,39,5.0937,0,0
5.0745,1,5.1355,44,5.093,0,0
5.0749,1,5.1355,50,5.093,0,0
5.075,0,5.1345,45,5.0925,0,0
5.074,1,5.1372,32,5.0928,0,0
5.0747,0,5.137,37,5.0929,0,0
5.0748,0,5.1362,29,5.0925,0,0
5.0754,0,5.1357,37,5.0919,0,0
5.0747,1,5.1344,45,5.0929,0,0
5.0749,4,5.1359,35,5.0928,0,0
5.0763,2,5.1362,32,5.0924,0,0
5.0752,1,5.1392,49,5.0922,0,0
5.0758,0,5.1381,34,5.0931,0,0
5.0765,0,5.1335,41,5.093,0,0
5.0756,1,5.1352,45,5.0929,0,0
5.0746,1,5.1325,31,5.0923,0,0
5.0751,0,5.1351,37,5.0934,0,0
5.0757,0,5.1365,37,5.0937,0,0
5.0765,2,5.1352,43,5.0931,0,0
5.075,0,5.1333,38,5.0927,0,0
5.0745,1,5.1378,36,5.0936,0,0
5.0751,0,5.1332,40,5.092,0,0
5.0743,0,5.1353,36,5.0931,0,0
5.0748,0,5.1369,48,5.0921,0,0
5.0754,1,5.1335,39,5.0921,0,0
5.0752,0,5.1336,40,5.0927,0,0
5.0758,2,5.1344,22,5.0928,0,0
5.0762,0,5.1354,21,5.0933,0,0
5.0749,1,5.1354,33,5.0933,0,0
5.0745,1,5.1337,37,5.0922,0,0
5.0757,0,5.1369,40,5.0929,0,0
5.0743,0,5.1353,40,5.0934,0,0
5.0756,0,5.1369,35,5.092,0,0
5.0746,1,5.1349,35,5.0925,0,0
5.0758,1,5.1347,39,5.0931,0,0
5.0756,0,5.1304,39,5.0928,0,0
5.0751,0,5.1326,55,5.0914,0,0
5.0754,0,5.1331,40,5.0928,0,0
5.0757,0,5.133,42,5.0928,0,0
5.0749,0,5.1371,37,5.093,0,0
5.0755,0,5.1364,45,5.0921,0,0
5.0753,1,5.1353,49,5.0923,0,0
5.0752,1,5.1343,51,5.0926,0,0
5.0754,1,5.135,41,5.093,0,0
5.0762,2,5.136,33,5.0928,0,0
5.0753,1,5.1393,38,5.0929,0,0
5.0755,0,5.1375,33,5.0931,0,0
5.075,0,5.1357,46,5.0938,0,0
5.0749,0,5.1356,27,5.0925,0,0
5.0757,0,5.1344,44,5.0917,0,0
5.0763,0,5.1373,39,5.0923,0,0
5.0766,0,5.1367,34,5.0922,0,0
5.0762,1,5.1333,34,5.093,0,0
5.0753,2,5.1351,38,5.0929,0,0
5.0755,0,5.1343,36,5.0932,0,0
5.0746,1,5.1347,46,5.0929,0,0
5.0744,0,5.1337,44,5.0932,0,0
5.0748,1,5.1337,47,5.0921,0,0
5.0757,0,5.1361,40,5.0927,0,0
5.0742,0,5.1346,43,5.0918,0,0
5.0742,0,5.1325,40,5.0922,0,0
5.0765,1,5.1345,35,5.0935,0,0
5.0765,1,5.1342,53,5.0924,0,0
5.0751,1,5.1344,46,5.0922,0,0
5.0755,0,5.1362,43,5.0928,0,0
5.0757,2,5.1378,46,5.0935,0,0
5.0759,0,5.1385,36,5.0919,0,0
5.0748,0,5.1356,48,5.0925,0,0
5.0754,3,5.1359,39,5.0929,0,0
5.0748,0,5.1338,47,5.0919,0,0
5.0741,1,5.1348,43,5.0929,0,0
5.0758,2,5.1374,40,5.0925,0,0
5.076,1,5.136,30,5.0934,0,0
5.0752,0,5.1375,39,5.0924,0,0
5.0755,1,5.1367,42,5.0927,0,0
5.0751,2,5.1358,52,5.0919,0,0
5.0756,2,5.1359,41,5.093,0,0
5.0754,0,5.1363,42,5.093,0,0
5.0759,0,5.1352,43,5.0928,0,0
5.0754,0,5.1366,34,5.0929,0,0
5.0761,2,5.1351,38,5.0945,0,0
5.075,1,5.1344,37,5.093,0,0
5.0748,0,5.1338,39,5.093,0,0
5.0753,0,5.1367,41,5.0929,0,0
5.0774,0,5.1369,39,5.0923,0,0
5.0763,1,5.1352,49,5.0923,0,0
5.0747,1,5.1363,46,5.0917,0,0
5.0761,0,5.1357,53,5.0928,0,0
5.0756,0,5.1346,47,5.092,0,0
5.0758,2,5.1351,46,5.0927,0,0
5.0754,0,5.133,41,5.092,0,0
5.0761,0,5.1329,52,5.0923,0,0
5.0749,0,5.1362,50,5.0928,0,0
5.0757,0,5.1347,46,5.0923,0,0
5.0754,0,5.1397,39,5.0934,0,0
5.0755,0,5.1379,52,5.0929,0,0
5.0758,1,5.1368,51,5.0925,0,0
5.075,0,5.1373,45,5.0928,0,0
5.0751,1,5.1342,46,5.0925,0,0
5.0754,2,5.1359,44,5.0922,0,0
5.0749,1,5.1374,37,5.0925,0,0
5.0754,0,5.1387,35,5.0935,0,0
5.0755,1,5.1353,39,5.093,0,0
5.0758,0,5.1354,36,5.0925,0,0
5.0751,0,5.1366,36,5.0932,0,0
5.0749,0,5.138,49,5.0934,0,0
5.0758,1,5.1368,51,5.0927,0,0
5.0746,0,5.1349,35,5.0932,0,0
5.0751,0,5.1364,48,5.0927,0,0
5.0751,2,5.1325,27,5.0932,0,0
5.0757,0,5.1332,50,5.0927,0,0
5.0755,0,5.1374,36,5.0912,0,0
5.0756,1,5.1342,39,5.0926,0,0
5.0754,3,5.1352,39,5.0931,0,0
5.0759,1,5.139,53,5.0923,0,0
5.0747,1,5.139,32,5.0926,0,0
5.0746,0,5.1359,38,5.0928,0,0
5.075,0,5.136,38,5.0925,0,0
5.076,2,5.1336,37,5.0925,0,0
5.0741,0,5.1361,46,5.0937,0,0
5.0747,1,5.1342,35,5.0927,0,0
5.0758,2,5.1339,39,5.0922,0,0
5.0755,2,5.1361,37,5.0918,0,0
5.0762,0,5.1359,36,5.0929,0,0
5.0765,1,5.1337,41,5.0933,0,0
5.0753,0,5.1361,41,5.0921,0,0
5.0745,0,5.1353,41,5.0927,0,0
5.0747,0,5.1351,39,5.092,0,0
5.0757,0,5.1358,37,5.0928,0,0
5.0756,1,5.1331,35,5.0926,0,0
5.0764,0,5.1342,41,5.0923,0,0
5.076,1,5.1342,37,5.0942,0,0
5.0755,0,5.1346,45,5.0926,0,0
5.0758,0,5.1363,43,5.0929,0,0
5.0751,3,5.1351,41,5.0931,0,0
5.0752,0,5.1337,40,5.0936,0,0
5.0749,1,5.1346,38,5.0926,0,0
5.0759,1,5.1339,44,5.0913,0,0
5.0751,1,5.1357,51,5.0926,0,0
5.0747,0,5.1364,49,5.0926,0,0
5.0749,0,5.1347,50,5.0922,0,0
5.0746,0,5.1346,55,5.0934,0,0
5.0747,1,5.1379,47,5.0934,0,0
5.0755,0,5.1369,47,5.0918,0,0
5.0759,3,5.1349,47,5.0922,0,0
5.0758,0,5.1356,37,5.093,0,0
5.0763,2,5.1364,40,5.0925,0,0
5.0762,1,5.1378,55,5.0927,0,0
5.0755,1,5.1387,65,5.0927,0,0
5.0745,1,5.1376,45,5.0929,0,0
5.0752,0,5.1388,28,5.0918,0,0
5.0755,1,5.1372,44,5.0932,0,0
5.0743,2,5.138,36,5.0934,0,0
5.0749,0,5.1377,48,5.0935,0,0
5.0741,1,5.1353,42,5.0941,0,0
5.0747,0,5.1354,35,5.0935,0,0
5.0751,2,5.1382,47,5.0922,0,0
5.0757,1,5.1411,30,5.0931,0,0
5.0762,0,5.1362,52,5.0925,0,0
5.0743,2,5.1319,32,5.0926,0,0
5.0762,1,5.1356,39,5.0927,0,0
5.0764,0,5.1344,45,5.0929,0,0
5.0745,1,5.1353,52,5.0929,0,0
5.0754,1,5.1345,41,5.0932,0,0
5.0749,2,5.1359,44,5.0934,0,0
5.075,1,5.135,42,5.093,0,0
5.0755,0,5.1346,37,5.0927,0,0
5.0751,1,5.1381,35,5.0926,0,0
5.0766,0,5.1335,50,5.0927,0,0
5.0753,0,5.136,34,5.0924,0,0
5.0751,0,5.1376,37,5.0921,0,0
5.0749,0,5.1354,47,5.0938,0,0
5.0752,2,5.1349,26,5.0929,0,0
5.0762,0,5.1364,38,5.0922,0,0
5.0757,0,5.1351,38,5.0922,0,0
5.0746,0,5.1339,43,5.0921,0,0
5.0757,0,5.1324,34,5.0924,0,0
5.0755,1,5.1356,43,5.0932,0,0
5.0761,1,5.1344,45,5.0932,0,0
5.0757,1,5.1339,45,5.0922,0,0
5.076,0,5.1374,51,5.093,0,0
5.0757,1,5.1332,49,5.0928,0,0
5.0754,0,5.1331,41,5.0929,0,0
5.075,0,5.1353,43,5.0929,0,0
5.0757,0,5.1365,37,5.0931,0,0
5.0759,1,5.1357,45,5.0917,0,0
5.0751,0,5.1353,45,5.0925,0,0
5.0753,1,5.1366,40,5.0933,0,0
5.0752,0,5.1378,35,5.093,0,0
5.074,0,5.1392,38,5.093,0,0
5.0742,1,5.1354,32,5.0931,0,0
5.0747,0,5.136,38,5.0925,0,0
5.0751,1,5.1369,32,5.0938,0,0
5.0752,1,5.1354,43,5.0925,0,0
5.0752,0,5.1369,50,5.0925,0,0
5.0744,1,5.136,43,5.0922,0,0
5.075,1,5.1351,51,5.0925,0,0
5.0747,2,5.1347,39,5.0919,0,0
5.074,0,5.1348,49,5.0922,0,0
5.0744,1,5.1337,46,5.0934,0,0
5.0739,2,5.1333,30,5.0923,0,0
5.0753,0,5.1348,53,5.0912,0,0
5.076,0,5.137,38,5.0927,0,0
5.075,0,5.1356,39,5.0926,0,0
5.0761,2,5.136,58,5.0922,0,0
5.0749,1,5.1377,47,5.0924,0,0
5.0762,2,5.137,40,5.0928,0,0
5.074,0,5.1367,48,5.093,0,0
5.0744,0,5.1355,42,5.0933,0,0
5.0758,0,5.1331,44,5.0937,0,0
5.0736,0,5.138,50,5.0928,0,0
5.0758,2,5.1369,55,5.0928,0,0
5.076,0,5.1356,43,5.0921,0,0
5.0755,0,5.1407,42,5.0924,0,0
5.075,0,5.1382,44,5.0929,0,0
5.0764,0,5.135,51,5.0909,0,0
5.0752,0,5.1363,48,5.0924,0,0
5.0763,2,5.1355,44,5.0933,0,0
5.0744,1,5.1361,42,5.093,0,0
5.0751,0,5.1376,32,5.0926,0,0
5.0755,1,5.1386,45,5.0919,0,0
5.0751,2,5.1344,49,5.0928,0,0
5.0746,1,5.1357,45,5.0922,0,0
5.0744,1,5.1374,44,5.0926,0,0
5.0748,1,5.1379,33,5.093,0,0
5.0746,2,5.1359,39,5.0932,0,0
5.0754,0,5.1365,36,5.0938,0,0
5.0753,0,5.1328,35,5.0923,0,0
5.075,1,5.1343,49,5.093,0,0
5.0761,0,5.1358,41,5.0922,0,0
5.0766,0,5.1374,47,5.0931,0,0
5.0755,2,5.1358,31,5.0936,0,0
5.0757,0,5.1359,41,5.0932,0,0
5.0752,0,5.1334,39,5.0924,0,0
5.074,0,5.1329,64,5.0914,0,0
5.0762,1,5.135,48,5.0934,0,0
5.0758,1,5.1345,37,5.0925,0,0
5.0756,0,5.1357,44,5.0932,0,0
5.075,1,5.1352,50,5.0934,0,0
5.0751,2,5.1365,54,5.0932,0,0
5.0758,1,5.1343,49,5.0923,0,0
5.0755,2,5.1342,45,5.0938,0,0
5.0763,3,5.1378,37,5.0934,0,0
5.0747,0,5.1402,58,5.0924,0,0
5.0748,1,5.137,40,5.0933,0,0
